圣安东尼奥马刺_孟菲斯灰熊,97-90,击败,马刺队在主场以97-90击败孟菲斯灰熊队（40胜32负）
克里夫兰骑士_夏洛特黄蜂,112-105,击败,克里夫兰骑士在客场以112-105击败夏洛特黄蜂队（32胜40负）
休斯敦火箭_新奥尔良鹈鹕,117-107,险胜,火箭队在主场以117-107险胜新奥尔良鹈鹕队（30胜42负）
金州勇士_萨克拉门托国王,114-100,击败,勇士队在主场以114-100击败萨克拉门托国王队（27胜45负）
华盛顿奇才_克里夫兰骑士,127-115,击败,华盛顿奇才队（45胜28负）在客场以127-115击败骑士队
金州勇士_孟菲斯灰熊,106-94,击败,勇士队在主场以106-94击败缺少了加索尔的孟菲斯灰熊队（40胜33负）
圣安东尼奥马刺_克里夫兰骑士,103-74,大胜,圣安东尼奥马刺在主场以103-74大胜骑士队
金州勇士_休斯敦火箭,113-106,击败,金州勇士队（60胜14负）在客场以113-106击败火箭队
金州勇士_圣安东尼奥马刺,110-98,击败,勇士队在客场成功翻盘以110-98击败圣安东尼奥马刺队（57胜17负）
波特兰开拓者_休斯敦火箭,117-107,击败,开拓者队在主场以117-107击败休斯敦火箭队（51胜24负）
芝加哥公牛_克里夫兰骑士,99-93,击败,芝加哥公牛在主场以99-93击败骑士队
金州勇士_休斯敦火箭,107-98,击败,勇士队在主场以107-98击败休斯敦火箭队（51胜25负）
圣安东尼奥马刺_俄克拉荷马雷霆,100-95,险胜,马刺队在客场以100-95险胜俄克拉荷马城雷霆队（43胜31负）
克里夫兰骑士_费城76人,122-105,轻取,骑士队在主场以122-105轻取费城76人队（28胜48负）
波特兰开拓者_菲尼克斯太阳,130-117,击败,开拓者队在主场以130-117击败菲尼克斯太阳队（22胜55负）
菲尼克斯太阳_休斯敦火箭,130-117,击败,开拓者队在主场以130-117击败菲尼克斯太阳队（22胜55负）
金州勇士_华盛顿奇才,139-115,击败,勇士队在主场以139-115击败华盛顿奇才队（46胜31负）
克里夫兰骑士_奥兰多魔术,122-102,轻取,骑士队在主场以122-102轻取奥兰多魔术队（27胜51负）
金州勇士_明尼苏达森林狼,121-107,击败,勇士队在主场以121-107击败明尼苏达森林狼队（31胜46负）
休斯敦火箭_丹佛掘金,110-104,击败,火箭队在主场以110-104击败丹佛掘金队（37胜41负）
克里夫兰骑士_波士顿凯尔特人,114-91,击败,克里夫兰骑士在客场以114-91击败波士顿凯尔特人队（50胜28负）
金州勇士_菲尼克斯太阳,120-111,击败,勇士队在客场以120-111击败菲尼克斯太阳队（22胜57负）
亚特兰大老鹰_克里夫兰骑士,114-100,战胜,老鹰队在客场以114-100战胜克里夫兰骑士队（51胜28负）
菲尼克斯太阳_俄克拉荷马雷霆,120-99,击败,菲尼克斯太阳牢牢保持领先在主场以120-99击败俄克拉荷马城雷霆队（45胜33负）
底特律活塞_休斯敦火箭,114-109,险胜,活塞队在客场以114-109险胜休斯敦火箭队（53胜26负）
金州勇士_新奥尔良鹈鹕,123-101,轻取,勇士队在主场以123-101轻取缺少了戴维斯和考辛斯的新奥尔良鹈鹕队（33胜47负）
洛杉矶快船_休斯敦火箭,125-96,击败,洛杉矶快船在主场以125-96击败休斯敦火箭队（54胜27负）
迈阿密热火_克里夫兰骑士,124-121,险胜,热火队在主场经过加时赛以124-121险胜缺少了勒布朗和厄文的克里夫兰骑士队（51胜30负）
犹他爵士_金州勇士,105-99,击败,爵士队在客场以105-99击败金州勇士队（66胜15负）
俄克拉荷马雷霆_明尼苏达森林狼,100-98,险胜,雷霆队在客场以100-98险胜明尼苏达森林狼队（31胜50负）
犹他爵士_圣安东尼奥马刺,101-97,击败,爵士队在主场以101-97击败圣安东尼奥马刺队（61胜21负）
波士顿凯尔特人_密尔沃基雄鹿,112-94,击败,凯尔特人队在主场以112-94击败密尔沃基雄鹿队（42胜40负）
圣安东尼奥马刺_孟菲斯灰熊,111-82,击败,圣安东尼奥马刺在首轮系列赛第一战主场以111-82击败孟菲斯灰熊队
犹他爵士_洛杉矶快船,97-95,险胜,爵士队在首轮系列赛第一场做客以97-95险胜洛杉矶快船队
休斯敦火箭_俄克拉荷马雷霆,118-87,大胜,火箭队在西部首轮季后赛首战主场以118-87大胜俄克拉荷马城雷霆队
克里夫兰骑士_印第安纳步行者,117-111,击败,骑士队在首轮系列赛第二战主场以117-111击败印第安纳步行者队
圣安东尼奥马刺_孟菲斯灰熊,96-82,击败,圣安东尼奥马刺在首轮希利赛第二战主场以96-82击败孟菲斯灰熊队
洛杉矶快船_犹他爵士,96-82,击败,圣安东尼奥马刺在首轮希利赛第二战主场以96-82击败孟菲斯灰熊队
芝加哥公牛_波士顿凯尔特人,111-97,击败,公牛队在首轮系列赛第二战做客以111-97击败波士顿凯尔特人队
休斯敦火箭_俄克拉荷马雷霆,115-111,击败,火箭队在首轮系列赛第二战主场以115-111击败俄克拉荷马城雷霆队
金州勇士_波特兰开拓者,110-81,击败,金州勇士在首轮系列赛第二战主场以110-81击败开拓者队
克里夫兰骑士_印第安纳步行者,119-114,击败,克里夫兰骑士在首轮系列赛第三战做客以119-114击败印第安纳步行者队
孟菲斯灰熊_圣安东尼奥马刺,105-94,击败,灰熊队在首轮系列赛第三战主场以105-94击败圣安东尼奥马刺队
俄克拉荷马雷霆_休斯敦火箭,115-113,险胜,雷霆队在首轮系列赛第三战主场以115-113险胜休斯敦火箭队
洛杉矶快船_犹他爵士,111-106,击败,快船队在首轮系列赛第三战做客以111-106击败犹他爵士队
孟菲斯灰熊_圣安东尼奥马刺,110-108,险胜,灰熊队在首轮系列赛第4战主场以110-108险胜圣安东尼奥马刺队
金州勇士_波特兰开拓者,119-113,击败,金州勇士在首轮系列赛第三战做客以119-113击败波特兰开拓者队
犹他爵士_洛杉矶快船,105-98,击败,爵士队在首轮系列赛第4战主场以105-98击败洛杉矶快船队
亚特兰大老鹰_华盛顿奇才,111-101,击败,亚特兰大老鹰在首轮系列赛第四战主场以111-101击败华盛顿奇才队
金州勇士_波特兰开拓者,128-103,击败,金州勇士在首轮系列赛第四战客场以128-103击败波特兰开拓者队
休斯敦火箭_俄克拉荷马雷霆,105-99,击败,火箭队在首轮系列赛第五战主场以105-99击败俄克拉荷马城雷霆队
圣安东尼奥马刺_孟菲斯灰熊,116-103,击败,马刺队在首轮系列赛第五战主场以116-103击败孟菲斯灰熊队
波士顿凯尔特人_芝加哥公牛,108-97,击败,凯尔特人队在首轮系列赛第五战主场以108-97击败芝加哥公牛队
圣安东尼奥马刺_孟菲斯灰熊,103-96,击败,马刺队在首轮系列赛第六战做客以103-96击败孟菲斯灰熊队
多伦多猛龙_密尔沃基雄鹿,92-89,击败,猛龙队在首轮系列赛第六战客场以92-89击败雄鹿队
波士顿凯尔特人_芝加哥公牛,105-83,大胜,波士顿凯尔特人在东部首轮系列赛第六战做客以105-83大胜芝加哥公牛队
洛杉矶快船_犹他爵士,98-93,击败,快船队在首轮系列赛第六战做客以98-93击败爵士队
休斯敦火箭_圣安东尼奥马刺,126-99,击败,火箭队在西部半决赛首战做客以126-99击败圣安东尼奥马刺队
克里夫兰骑士_多伦多猛龙,116-105,击败,骑士队在东部半决赛首战主场以116-105击败多伦多猛龙队
波士顿凯尔特人_华盛顿奇才,129-119,击败,波士顿凯尔特人在东部半决赛第二战主场以129-119击败华盛顿奇才队
金州勇士_犹他爵士,106-94,击败,勇士队在西部半决赛首战主场以106-94击败犹他爵士队
圣安东尼奥马刺_休斯敦火箭,121-96,击败,圣安东尼奥马刺在西部半决赛第二战主场以121-96击败休斯敦火箭队
克里夫兰骑士_多伦多猛龙,125-103,击败,克里夫兰骑士在东部半决赛第二战主场以125-103击败多伦多猛龙队
华盛顿奇才_波士顿凯尔特人,116-89,击败,华盛顿奇才在东部半决赛第三战主场以116-89击败波士顿凯尔特人队
金州勇士_犹他爵士,115-104,击败,勇士队在西部半决赛第二战主场以115-104击败犹他爵士队
克里夫兰骑士_多伦多猛龙,115-94,击败,克里夫兰骑士在东部半决赛第三战做客以115-94击败多伦多猛龙队
圣安东尼奥马刺_休斯敦火箭,103-92,击败,马刺队在西部半决赛第三战做客以103-92击败休斯敦火箭队
金州勇士_犹他爵士,102-91,击败,勇士队在西部半决赛第三战做客以102-91击败犹他爵士队
休斯敦火箭_圣安东尼奥马刺,125-104,击败,休斯敦火箭在西部半决赛第四战主场以125-104击败圣安东尼奥马刺队
金州勇士_犹他爵士,121-95,击败,勇士队在西部半决赛第四战做客以121-95击败犹他爵士队
圣安东尼奥马刺_休斯敦火箭,110-107,击败,马刺队在西部半决赛第五战主场经过加时赛以110-107击败休斯敦火箭队
波士顿凯尔特人_华盛顿奇才,123-101,击败,凯尔特人队在东部半决赛第五战主场以123-101击败华盛顿奇才队
圣安东尼奥马刺_休斯敦火箭,114-75,击败,圣安东尼奥马刺在西部半决赛第六战做客以114-75击败休斯敦火箭队
华盛顿奇才_波士顿凯尔特人,114-75,击败,圣安东尼奥马刺在西部半决赛第六战做客以114-75击败休斯敦火箭队
金州勇士_圣安东尼奥马刺,113-111,击败,勇士队在西部决赛首战主场以113-111击败圣安东尼奥马刺队
波士顿凯尔特人_华盛顿奇才,115-105,击败,凯尔特人队在东部半决赛第七战主场以115-105击败华盛顿奇才队
金州勇士_圣安东尼奥马刺,136-100,大胜,勇士队在西部决赛第二战主场以136-100大胜圣安东尼奥马刺队
克里夫兰骑士_波士顿凯尔特人,117-104,击败,骑士队在东部决赛首战主场以117-104击败波士顿凯尔特人队
克里夫兰骑士_波士顿凯尔特人,130-86,痛宰,骑士队在东部决赛第二战主场以130-86痛宰波士顿凯尔特人队
金州勇士_圣安东尼奥马刺,120-108,击败,勇士队在西部决赛第三战做客以120-108击败圣安东尼奥马刺队
波士顿凯尔特人_克里夫兰骑士,111-108,击败,凯尔特人队在东部决赛第三战做客以111-108击败克里夫兰骑士队
金州勇士_圣安东尼奥马刺,129-115,击败,勇士队在西部决赛第四战做客以129-115击败圣安东尼奥马刺队
克里夫兰骑士_波士顿凯尔特人,112-99,击败,骑士队在东部决赛第三战主场以112-99击败波士顿凯尔特人队
克里夫兰骑士_波士顿凯尔特人,135-102,击败,骑士队在东部决赛第五战做客以135-102击败波士顿凯尔特人队
金州勇士_克里夫兰骑士,113-91,击败,勇士队在总决赛首战主场以113-91击败克里夫兰骑士
